DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
"201705391,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,2000,17,Devonshire,1781,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0444,36,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,20900    GRESHAM                      ST,,34.2306,-118.5885"
202012605,07/26/2020 12:00:00 AM,07/26/2020 12:00:00 AM,0230,20,Olympic,2011,1,330,BURGLARY FROM VEHICLE,1822 1609 0321 0344,32,M,B,101,STREET,,,IC,Invest Cont,330,,,,WESTERN                      AV,2ND                          ST,34.0711,-118.3091
202017886,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,0408,20,Olympic,2069,1,648,ARSON,,75,M,A,710,OTHER PREMISE,,,IC,Invest Cont,648,,,,02200 W  PICO                         BL,,34.0499,-118.2879
"202116333,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,0400,21,Topanga,2157,2,888,TRESPASSING,2004 1402,30,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,888,998,,,21000    VANOWEN                      ST,,34.1938,-118.5911"
"201511314,06/15/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1045,15,N Hollywood,1567,2,624,BATTERY - SIMPLE ASSAULT,0400 1501,50,M,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,,,,10700    WOODBRIDGE                   ST,,34.1488,-118.3636"
201821565,12/03/2020 12:00:00 AM,12/02/2020 12:00:00 AM,2230,18,Southeast,1862,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 E  LANZIT                       AV,,33.9294,-118.2739
201406106,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,1704,14,Pacific,1474,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 1606,46,F,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,8500    LINCOLN                      BL,,33.9607,-118.42
"202014021,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2100,20,Olympic,2033,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0446,44,M,H,102,SIDEWALK,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,OLYMPIC                      BL,WESTERN                      AV,34.0581,-118.3066"
211604030,01/02/2021 12:00:00 AM,12/29/2020 12:00:00 AM,1930,16,Foothill,1641,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,13800    VAN NUYS                     BL,,34.2573,-118.4342
201318033,10/06/2020 12:00:00 AM,10/03/2020 12:00:00 AM,1500,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,1300 0344 0321 1611,49,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,100 W  33RD                         ST,,34.0194,-118.2722
201916915,11/14/2020 12:00:00 AM,11/14/2020 12:00:00 AM,2045,19,Mission,1901,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,FILBERT                      ST,SADDLETREE                   CT,34.3233,-118.4836
"202111120,07/02/2020 12:00:00 AM,07/02/2020 12:00:00 AM,0855,21,Topanga,2126,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814,31,F,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,INDEPENDENCE,SATICOY,34.2083,-118.5906"
201615882,12/21/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2030,16,Foothill,1654,1,330,BURGLARY FROM VEHICLE,0344 1307 1609 0358,27,F,H,101,STREET,,,IC,Invest Cont,330,,,,12200    OSBORNE                      PL,,34.2592,-118.4025
"201414894,08/03/2020 12:00:00 AM,08/02/2020 12:00:00 AM,0005,14,Pacific,1432,1,250,""SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT"",1100 0906 1270 1822 2033,38,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,250,,,,LINCOLN                      BL,VENICE                       BL,33.9941,-118.4528"
"210705161,12/28/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1703,07,Wilshire,0706,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,26,M,K,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,800 N  JUNE                         ST,,34.0853,-118.3342"
"202113670,09/10/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1200,21,Topanga,2136,2,662,""BUNCO, GRAND THEFT"",0701 1202,61,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,7500    OWENSMOUTH                   AV,,34.2065,-118.6016"
"201813109,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1700,18,Southeast,1849,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0913 0603 0329,54,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,AO,Adult Other,745,,,,2000 E  115TH                        ST,,33.9305,-118.2335"
"201518215,12/02/2020 12:00:00 AM,12/01/2020 12:00:00 AM,1630,15,N Hollywood,1538,2,624,BATTERY - SIMPLE ASSAULT,0561 2002 0400 0444,58,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,11300    MIRANDA                      ST,,34.1749,-118.378"
"202014473,09/09/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2200,20,Olympic,2042,1,121,""RAPE, FORCIBLE"",1822 0503 0400 1251 1259 0531 1206 0516 0537 0409,15,F,B,503,HOTEL,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,121,812,,,900 S  WESTERN                      AV,,34.0556,-118.3091"
"201511033,06/08/2020 12:00:00 AM,06/06/2020 12:00:00 AM,0001,15,N Hollywood,1596,2,624,BATTERY - SIMPLE ASSAULT,0408 0416 0448,9,M,O,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,624,,,,3100    DONA MARTHA,,34.1339,-118.3744"
201908134,03/26/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1804,19,Mission,1919,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,49,M,H,108,PARKING LOT,,,IC,Invest Cont,745,,,,12900    FOOTHILL                     BL,,34.2973,-118.409
"201808972,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,0830,18,Southeast,1862,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1202 0329 1307 1822,63,F,H,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,745,,,,11500 S  FIGUEROA                     ST,,33.9292,-118.2826"
"201910224,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1330,19,Mission,1951,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1309 1822 0919,21,M,H,108,PARKING LOT,307,VEHICLE,IC,Invest Cont,230,,,,SEPULVEDA                    BL,DEVONSHIRE                   ST,34.2573,-118.4674"
"202012644,07/27/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1500,20,Olympic,2081,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",1822 0329,0,X,X,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,740,,,,1800 S  ST ANDREWS                   PL,,34.0418,-118.3134"
"202005017,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1600,20,Olympic,2035,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329 2004,35,F,H,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,745,,,,IROLO                        ST,7TH                          ST,34.0598,-118.3009"
"201918395,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,0100,19,Mission,1952,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 1813 0416 2000 0906 0913,40,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,LASSEN,ORION,34.2501,-118.4718"
"201314360,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1630,13,Newton,1395,2,624,BATTERY - SIMPLE ASSAULT,2024 0342 0446 0417,31,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,6700 S  SAN PEDRO                    ST,,33.9779,-118.2696"
"201320806,12/04/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1700,13,Newton,1351,2,624,BATTERY - SIMPLE ASSAULT,1812 1822 0416,26,M,B,102,SIDEWALK,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,41ST                         PL,MAIN                         ST,34.0083,-118.274"
"201505095,01/23/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1200,15,N Hollywood,1585,2,354,THEFT OF IDENTITY,0377 1822,31,M,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,354,,,,11100    AQUA VISTA                   ST,,34.145,-118.3725"
202106479,02/25/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1200,21,Topanga,2136,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,7300    VARIEL                       AV,,34.2047,-118.5994
"202008699,04/16/2020 12:00:00 AM,04/14/2020 12:00:00 AM,0900,20,Olympic,2029,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,26,F,K,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,600 S  COMMONWEALTH                 AV,,34.0637,-118.2857"
202009086,04/29/2020 12:00:00 AM,04/16/2020 12:00:00 AM,0700,20,Olympic,2045,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3100 W  8TH                          ST,,34.0577,-118.2971
201316852,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,0800,13,Newton,1371,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 W  52ND                         ST,,33.9958,-118.2789
"201904434,01/10/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1430,19,Mission,1902,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0417 0429 1300 1813 2000,25,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,13400    BORDEN                       AV,,34.3157,-118.4537"
202110335,06/11/2020 12:00:00 AM,06/10/2020 12:00:00 AM,2100,21,Topanga,2105,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,8600    INTERNATIONAL                AV,,34.2258,-118.5994
201410662,05/09/2020 12:00:00 AM,05/08/2020 12:00:00 AM,1700,14,Pacific,1441,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1300,30,F,W,104,DRIVEWAY,,,IC,Invest Cont,420,,,,400    HOWLAND CANAL                CT,,33.9837,-118.4657
"201418426,10/08/2020 12:00:00 AM,10/08/2020 12:00:00 AM,1350,14,Pacific,1444,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1822 0903 0416 2004 0605 0445 2035 2036 0329,43,M,H,108,PARKING LOT,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,LINCOLN                      BL,MAXELLA,33.9856,-118.4435"
202015110,09/25/2020 12:00:00 AM,09/24/2020 12:00:00 AM,1940,20,Olympic,2014,1,330,BURGLARY FROM VEHICLE,1822 1609 0358 0344 0352 1221,29,F,A,108,PARKING LOT,,,IC,Invest Cont,330,,,,4100 W  3RD                          ST,,34.0726,-118.3029
202105247,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1530,21,Topanga,2143,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0352 0325,48,F,O,404,DEPARTMENT STORE,,,AO,Adult Other,442,,,,6700    FALLBROOK                    AV,,34.1883,-118.6274
201313382,07/05/2020 12:00:00 AM,07/04/2020 12:00:00 AM,2300,13,Newton,1344,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 E  41ST                         ST,,34.0092,-118.2687
"202000535,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,0325,20,Olympic,2019,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1415 1206 2014 0503 0510 0515 1402 1822,21,F,W,122,""VEHICLE, PASSENGER/TRUCK"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,815,998,,,200 S  HOOVER                       ST,,34.0728,-118.2878"
201818391,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,0950,18,Southeast,1824,1,210,ROBBERY,1822 0344 0432 0325,0,X,X,710,OTHER PREMISE,207,OTHER KNIFE,IC,Invest Cont,210,,,,10100 S  CENTRAL                      AV,,33.9446,-118.2541
201615197,11/29/2020 12:00:00 AM,11/25/2020 12:00:00 AM,2100,16,Foothill,1617,2,900,VIOLATION OF COURT ORDER,2038 1501,26,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,8500    FOOTHILL                     BL,,34.2724,-118.3243
210904687,01/18/2021 12:00:00 AM,11/25/2020 12:00:00 AM,1015,09,Van Nuys,0985,2,354,THEFT OF IDENTITY,0377 0930,22,F,H,222,LAUNDROMAT,,,IC,Invest Cont,354,,,,4400    MURIETTA                     AV,,34.1504,-118.4383
"201405488,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,0200,14,Pacific,1414,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 2000,58,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,600    SANTA CLARA                  AV,,33.9925,-118.4665"
201609239,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2300,16,Foothill,1656,1,510,VEHICLE - STOLEN,,0,,,103,ALLEY,,,IC,Invest Cont,510,,,,7700    DAY                          ST,,34.2546,-118.3003
201913541,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,1630,19,Mission,1998,1,761,BRANDISH WEAPON,0334 0913 1817 2004,67,M,O,501,SINGLE FAMILY DWELLING,310,CONCRETE BLOCK/BRICK,IC,Invest Cont,761,,,,7900    CLEARFIELD                   AV,,34.2142,-118.4362
"201614223,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,2200,16,Foothill,1687,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0411 0416 0448 1813 0444,25,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,7900    TUJUNGA                      AV,,34.2143,-118.379"
202005770,02/07/2020 12:00:00 AM,02/06/2020 12:00:00 AM,2355,20,Olympic,2034,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7TH                          ST,KENMORE                      ST,34.0596,-118.3022
"201709099,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1700,17,Devonshire,1794,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0416 1822,50,F,O,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,8300    RESEDA                       BL,,34.2207,-118.5361"
201319932,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1800,13,Newton,1367,1,330,BURGLARY FROM VEHICLE,0344 1307,0,M,O,108,PARKING LOT,,,IC,Invest Cont,330,,,,4500 S  ALAMEDA                      ST,,33.9993,-118.2432
202018812,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,1655,20,Olympic,2013,2,888,TRESPASSING,0216 1822,0,X,X,108,PARKING LOT,,,IC,Invest Cont,888,,,,200 S  SERRANO                      AV,,34.069,-118.3067
"202015224,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,0900,20,Olympic,2034,2,901,VIOLATION OF RESTRAINING ORDER,0913 1242 2038 0562 2001,49,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",515,PHYSICAL PRESENCE,AA,Adult Arrest,901,,,,700    IROLO                        ST,,34.0581,-118.3009"
"201605155,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,0900,16,Foothill,1622,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0913 0552,17,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,627,,,,10700    TELFAIR                      AV,,34.2644,-118.4264"
202109696,05/23/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1353,21,Topanga,2196,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038 0552 2021,40,F,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,902,,,,4600    WESTCHESTER                  DR,,34.1539,-118.5827
"201908911,04/19/2020 12:00:00 AM,04/17/2020 12:00:00 AM,0100,19,Mission,1985,1,121,""RAPE, FORCIBLE"",1402 1813 2000 0913 0448 0444 0527 0516 1817 0501,23,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,121,998,,,14600    PARTHENIA                    ST,,34.2268,-118.4499"
"201710284,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,0030,17,Devonshire,1795,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 1814,35,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,AA,Adult Arrest,901,,,,17100    ROSCOE                       BL,,34.2214,-118.5055"
201409966,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,0915,14,Pacific,1494,2,886,DISTURBING THE PEACE,2004,0,X,X,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,886,,,,400    WORLD                        WY,,33.9433,-118.4072
210305277,12/07/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1055,03,Southwest,0397,2,354,THEFT OF IDENTITY,0100 0930,49,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4200    DALTON                       AV,,34.0073,-118.3034
201819921,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,0100,18,Southeast,1821,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0329 1822,53,F,B,101,STREET,,,IC,Invest Cont,331,,,,600 W  103RD                        ST,,33.9431,-118.287
202014805,09/18/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1200,20,Olympic,2036,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 S  CATALINA                     ST,,34.058,-118.2954
"201406109,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,1929,14,Pacific,1467,1,320,""BURGLARY, ATTEMPTED"",0314 1609,46,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,320,,,,6000 W  75TH                         ST,,33.9732,-118.3892"
"202116023,11/16/2020 12:00:00 AM,11/14/2020 12:00:00 AM,2100,21,Topanga,2177,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1402,64,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,998,,,5800    LARAMIE                      AV,,34.1765,-118.5752"
202116428,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1120,21,Topanga,2137,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0216 0325 2028,50,M,W,403,DRUG STORE,,,IC,Invest Cont,442,,,,21000    SHERMAN                      WY,,34.2011,-118.5893
201706619,03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,2200,17,Devonshire,1781,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,21000    PARTHENIA                    ST,,34.2332,-118.5829
"210505314,02/01/2021 12:00:00 AM,11/16/2020 12:00:00 AM,1300,05,Harbor,0503,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0444 0446 1259 1251 0602 0553 0913 0305 0416,14,M,B,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,627,,,,25600    BAYCREST                     CT,,33.7921,-118.2927"
201806288,02/10/2020 12:00:00 AM,02/07/2020 12:00:00 AM,1800,18,Southeast,1842,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,200 W  113TH                        ST,,33.932,-118.2762
202009957,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,1700,20,Olympic,2055,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 2032,57,F,A,101,STREET,,,IC,Invest Cont,420,,,,1000 S  MARIPOSA                     AV,,34.0526,-118.2989
201611090,07/15/2020 12:00:00 AM,07/09/2020 12:00:00 AM,1630,16,Foothill,1658,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0924,24,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649,,,,9900    FRANCE                       AV,,34.2484,-118.2779
"201517482,11/12/2020 12:00:00 AM,11/12/2020 12:00:00 AM,1930,15,N Hollywood,1555,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0431 1822 1309 1420 0443,21,M,W,102,SIDEWALK,512,MACE/PEPPER SPRAY,AA,Adult Arrest,230,,,,5100    LANKERSHIM                   BL,,34.163,-118.3735"
201407453,02/28/2020 12:00:00 AM,02/27/2020 12:00:00 AM,1000,14,Pacific,1434,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,1501,57,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,902,,,,3700    BOISE                        AV,,34.0051,-118.4384
"201810750,05/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,0900,18,Southeast,1823,1,210,ROBBERY,0913 0337 0344 0602 0561 1202 0444,68,M,H,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,210,,,,103RD                        ST,AVALON,33.9429,-118.2652"
"201418574,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,1845,14,Pacific,1445,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300 0417 2004,31,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,740,,,,ALLA                         RD,JEFFERSON                    BL,33.9989,-118.4369"
201610905,07/08/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1700,16,Foothill,1602,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,56,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,12600    VAN NUYS                     BL,,34.2816,-118.4073
201421982,12/22/2020 12:00:00 AM,10/16/2020 12:00:00 AM,2026,14,Pacific,1489,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9200    AVIATION                     BL,,33.9522,-118.377
201914129,09/03/2020 12:00:00 AM,09/03/2020 12:00:00 AM,1200,19,Mission,1958,2,762,LEWD CONDUCT,0528 2004,75,M,W,108,PARKING LOT,,,IC,Invest Cont,762,,,,9700    WOODMAN                      AV,,34.2464,-118.4477
"201907955,03/21/2020 12:00:00 AM,03/21/2020 12:00:00 AM,1355,19,Mission,1963,2,624,BATTERY - SIMPLE ASSAULT,0416,47,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,VAN NUYS                     BL,WOODMAN                      BL,34.245,-118.4502"
201904406,01/09/2020 12:00:00 AM,01/09/2020 12:00:00 AM,1300,19,Mission,1906,1,310,BURGLARY,1609 0344 0321,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13400    TREGO                        ST,,34.3293,-118.4246
210412933,09/17/2021 12:00:00 AM,06/01/2020 12:00:00 AM,0935,04,Hollenbeck,0406,2,354,THEFT OF IDENTITY,0100,53,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4200    VIA ARBOLADA,,34.0951,-118.1871
"201815082,08/05/2020 12:00:00 AM,08/05/2020 12:00:00 AM,1200,18,Southeast,1832,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 0417 1243 1813,25,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,626,,,,10600 S  SAN PEDRO                    ST,,33.9401,-118.2761"
"211221973,10/21/2021 12:00:00 AM,08/01/2020 12:00:00 AM,1200,12,77th Street,1268,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0556 0522 0551 1251 1258,8,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,812,860,,,100 E  82ND                         ST,,33.9654,-118.2739"
"201813934,07/14/2020 12:00:00 AM,07/12/2020 12:00:00 AM,2359,18,Southeast,1835,1,121,""RAPE, FORCIBLE"",1402 1415 1409 1206 0500 0527 0913 1817,20,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,121,998,,,10400 S  CENTRAL                      AV,,33.9415,-118.2541"
"201416360,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2000,14,Pacific,1407,1,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0344,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,341,,,,3400    MOTOR                        AV,,34.0274,-118.4093"
"201707404,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1600,17,Devonshire,1753,2,624,BATTERY - SIMPLE ASSAULT,0444,20,M,H,707,GARAGE/CARPORT,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,10200    MASON                        AV,,34.2555,-118.5798"
